"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.805747353E0,1.855704188E-2,-9.753413498E-3,-4.243850708E-4,2.096838051E-2
4.810517509E0,1.605539024E-2,-7.255479693E-3,2.806854248E-2,3.314001536E-2
4.815288394E0,1.120066643E-2,-2.403445542E-3,8.244037628E-2,8.323248837E-2
4.820060113E0,-1.031816006E-2,-7.089182734E-3,1.173648834E-1,1.180306604E-1
4.824831051E0,-1.269292831E-2,-1.173585653E-2,9.264278412E-2,9.424184955E-2
4.829601207E0,-3.177434206E-3,-9.222120047E-3,3.488826752E-2,3.622616177E-2
4.834372092E0,-1.030337811E-2,-1.625435054E-2,-2.475738525E-2,3.135748135E-2
4.839143811E0,-3.124833107E-3,-1.370220631E-2,-5.066776276E-2,5.258076856E-2
4.843914748E0,1.676410437E-3,-4.021212459E-3,-2.412986755E-2,2.452001243E-2
4.848684905E0,-1.018115878E-2,5.579859018E-3,2.355384827E-2,2.625975226E-2
4.853455790E0,-2.196839452E-2,1.744662970E-2,4.709911346E-2,5.482081480E-2
4.858227509E0,-1.938423514E-2,1.253787428E-2,5.145645142E-2,5.639781251E-2
4.862998446E0,-1.450440288E-2,5.760118365E-4,2.253627777E-2,2.680659076E-2
4.867768603E0,2.262353897E-3,-1.789569855E-3,-3.700447083E-2,3.711673028E-2
4.872539540E0,2.298831940E-3,-4.107005894E-3,-7.705497742E-2,7.719858594E-2
4.877311207E0,-2.413094044E-3,7.180571556E-4,-8.116149902E-2,8.120053912E-2
4.882082144E0,2.439320087E-3,1.262535155E-2,-5.911540985E-2,6.049778067E-2
4.886852301E0,-2.245366573E-3,1.968511939E-2,-2.775573730E-2,3.410170890E-2
4.891623238E0,-6.948083639E-3,2.190858871E-2,9.651184082E-4,2.300420785E-2
4.896394905E0,2.309679985E-4,1.936598122E-2,5.705833435E-3,2.019037172E-2
4.901165842E0,9.752765298E-3,1.681611687E-2,-3.944969177E-2,4.397927237E-2
4.905935998E0,1.441821456E-2,1.666091383E-2,-8.897781372E-2,9.166527311E-2
4.910706936E0,9.520038962E-3,9.413726628E-3,-1.119785309E-1,1.127760647E-1
4.915478603E0,1.181378961E-2,1.644413918E-2,-1.015491486E-1,1.035480802E-1
4.920249540E0,7.022604346E-3,2.576094866E-2,-5.559158325E-2,6.167144863E-2
4.925019696E0,1.173946261E-2,2.790610492E-2,4.226684570E-3,3.056845657E-2
4.929790634E0,1.161190867E-2,2.053679526E-2,1.843547821E-2,2.994099597E-2
4.934562353E0,-2.788186073E-3,3.703132272E-3,-3.087043762E-3,5.569291642E-3
4.939333238E0,1.896798611E-3,-1.118771732E-3,-3.630065918E-2,3.636739408E-2
4.944103394E0,1.369333267E-2,-8.275367320E-3,-7.161045074E-2,7.337605686E-2
4.948874332E0,1.117533445E-2,-1.053802669E-2,-7.576370239E-2,7.730508849E-2
4.953646051E0,8.707001805E-3,-3.284506500E-3,-3.951931000E-2,4.060019367E-2
4.958416936E0,6.287142634E-3,1.504518092E-3,1.304149628E-2,1.455583602E-2
4.963187092E0,1.485139132E-3,-3.270633519E-3,5.804252625E-2,5.815356855E-2
4.967958030E0,-8.110165596E-3,-8.033685386E-3,5.755710602E-2,5.867823566E-2
4.972729748E0,-8.100479841E-3,-1.272861660E-2,3.333473206E-2,3.659016009E-2
4.977500686E0,1.433640718E-3,-1.976004243E-2,2.192497253E-3,1.993292870E-2
4.982270790E0,-3.385037184E-3,-2.433031425E-2,-1.919555664E-2,3.117518345E-2
4.987041728E0,-1.050898433E-2,-1.461686939E-2,-2.140998840E-2,2.797283014E-2
4.991813446E0,3.850311041E-3,2.165749669E-3,2.510070801E-3,5.080927294E-3
4.996584384E0,3.845065832E-3,-2.130940557E-4,4.997348785E-2,5.012164631E-2
5.001354540E0,-8.115857840E-3,-4.917107522E-3,8.041858673E-2,8.097650392E-2
5.006125426E0,1.418650150E-3,-7.236182690E-3,7.737255096E-2,7.772314038E-2
5.010897144E0,8.471086621E-3,-7.161773741E-3,3.636550903E-2,3.801973907E-2
5.015668082E0,-1.097410917E-3,-9.433709085E-3,-6.671905518E-3,1.160661454E-2
5.020438238E0,-5.838125944E-3,-6.939180195E-3,-2.798366547E-2,2.941634697E-2
5.025209123E0,1.085668802E-2,2.657763660E-3,-8.756637573E-3,1.419894658E-2
5.029980842E0,1.084968448E-2,1.214483380E-2,4.117488861E-2,4.427848341E-2
5.034751780E0,-5.860805511E-3,1.443260163E-2,8.594131470E-2,8.734162011E-2
5.039521936E0,-3.438889980E-3,2.428002656E-3,8.997249603E-2,9.007092319E-2
5.044292873E0,6.028220057E-3,-7.103152573E-3,5.361080170E-2,5.441426534E-2
5.049064540E0,1.171529293E-3,-7.029853761E-3,9.307861328E-4,7.187328267E-3
5.053835478E0,1.160472631E-3,-1.645375043E-2,-3.943729401E-2,4.274778074E-2
5.058605634E0,1.177936792E-3,-9.180091321E-3,-3.198528290E-2,3.329744636E-2
5.063376571E0,1.223921776E-3,5.156129599E-3,-3.227233887E-3,6.204731703E-3
5.068148238E0,-3.535419703E-3,3.804340959E-4,3.953361511E-2,3.969320655E-2
5.072919176E0,-1.540592313E-2,3.928393126E-4,8.193778992E-2,8.337444577E-2
5.077689332E0,-1.290446520E-2,5.124270916E-3,6.226158142E-2,6.379097033E-2
5.082460269E0,-9.846091270E-4,3.181993961E-4,-7.108688354E-3,7.183603282E-3
5.087231936E0,1.396447420E-3,-1.866352558E-2,-5.690670013E-2,5.990534010E-2
5.092002873E0,8.534386754E-3,-2.089647576E-2,-7.067584991E-2,7.419281783E-2
5.096773030E0,1.080745459E-2,-6.435669959E-3,-4.634666443E-2,4.802324673E-2
5.101543967E0,1.247704029E-3,5.502074957E-3,-7.973670959E-3,9.767754232E-3
5.106315634E0,-5.914866924E-3,3.096178174E-3,2.770423889E-2,2.849731255E-2
5.111086571E0,-1.296088099E-2,6.818994880E-4,3.459644318E-2,3.695082277E-2
5.115856728E0,1.362055540E-3,6.611496210E-4,1.070022583E-3,1.853985557E-3
5.120627665E0,1.084598899E-2,-1.675978303E-3,-4.879570007E-2,5.001464512E-2
5.125399384E0,6.034687161E-3,-6.423912942E-3,-8.162689209E-2,8.210136186E-2
5.130170269E0,1.073136926E-2,-6.384707987E-3,-7.619953156E-2,7.721590116E-2
5.134940426E0,1.066905260E-2,-1.540683210E-3,-4.232501984E-2,4.367619137E-2
5.139711363E0,-3.609448671E-3,1.275882870E-2,-1.610755920E-3,1.335703426E-2
5.144483082E0,-8.328944445E-3,1.984590292E-2,4.113578796E-2,4.642611582E-2
5.149253967E0,-1.066389680E-2,7.822386920E-3,4.554176331E-2,4.742320779E-2
5.154024123E0,-1.297941804E-2,-1.755177975E-3,-7.071495056E-3,1.488462242E-2
5.158795061E0,-1.052683592E-2,-4.129029810E-3,-5.924415588E-2,6.031362340E-2
5.163566780E0,1.430332661E-3,-4.052095115E-3,-8.011817932E-2,8.023333462E-2
5.168337717E0,1.094213128E-2,3.118216991E-3,-6.045627594E-2,6.151759760E-2
5.173107821E0,-1.021087170E-3,1.020035148E-2,-1.009559631E-2,1.438787177E-2
5.177878759E0,-1.528766751E-2,1.484784484E-2,3.747081757E-2,4.310723192E-2
5.182650478E0,-3.319561481E-3,9.989172220E-3,4.665565491E-2,4.782837217E-2
5.187421415E0,1.426428556E-3,-4.297174513E-3,2.964591980E-2,2.998968103E-2
5.192191519E0,8.506968617E-3,-6.593741477E-3,-1.096248627E-2,1.536300904E-2
5.196962457E0,1.078021526E-2,5.970150232E-4,-6.072902679E-2,6.168131130E-2
5.201734176E0,3.566622734E-3,3.008723259E-3,-6.497097015E-2,6.513831573E-2
5.206505113E0,3.563761711E-3,7.773712277E-3,-2.644443512E-2,2.779278951E-2
5.211275269E0,3.503859043E-3,1.009570062E-2,2.125835419E-2,2.379323059E-2
5.216046155E0,-3.649353981E-3,1.952152699E-2,7.094001770E-2,7.366745490E-2
5.220817873E0,-8.396953344E-3,2.174708992E-2,6.797218323E-2,7.185862814E-2
5.225588811E0,-8.384883404E-3,7.335796952E-3,1.517295837E-2,1.882389047E-2
5.230358967E0,1.151859760E-3,-6.927706301E-3,-3.718566895E-2,3.784301614E-2
5.235129905E0,1.060912013E-2,-4.481725395E-3,-6.061840057E-2,6.170275343E-2
5.239901571E0,1.051941514E-2,2.895891666E-4,-3.874588013E-2,4.014953528E-2
5.244672509E0,5.710586905E-3,5.049578846E-3,-4.348754883E-4,7.635323570E-3
5.249442665E0,3.287255764E-3,7.423400879E-3,5.179977417E-2,5.243214219E-2
5.254213603E0,-3.892809153E-3,7.402583957E-3,7.036113739E-2,7.085648783E-2
5.258985269E0,3.232091665E-3,2.577543259E-3,3.890895844E-2,3.912795921E-2
5.263756207E0,7.952168584E-3,-2.234973013E-3,5.989074707E-4,8.281955066E-3
5.268526363E0,5.538865924E-3,-6.978981197E-3,-2.789592743E-2,2.928426167E-2
5.273297301E0,3.116965294E-3,-6.907463074E-3,-4.190731049E-2,4.258698382E-2
5.278068967E0,3.089696169E-3,-4.461660981E-3,-2.968788147E-2,3.017984339E-2
5.282839905E0,7.810965180E-3,-2.007812262E-3,2.041625977E-2,2.195144984E-2
5.287610061E0,2.996265888E-3,5.145460367E-3,7.722663879E-2,7.745583975E-2
5.292380998E0,-1.127487421E-2,2.742521465E-3,7.420921326E-2,7.511092826E-2
5.297152665E0,-1.121091843E-2,-4.417844117E-3,2.848052979E-2,3.092478966E-2
5.301923603E0,7.516741753E-4,-6.770245731E-3,-3.111076355E-2,3.184777622E-2
5.306693759E0,7.159113884E-4,-1.144728810E-2,-6.171607971E-2,6.277282397E-2
5.311464696E0,-8.759796619E-3,-8.964382112E-3,-4.220676422E-2,4.402845818E-2
5.316236415E0,-8.688360453E-3,6.486922503E-4,-1.494407654E-3,8.839777329E-3
5.321007301E0,-1.099163294E-2,3.030799329E-3,3.650283813E-2,3.824210940E-2
5.325777457E0,-1.805272698E-2,3.018163145E-3,5.281734467E-2,5.589885650E-2
5.330548394E0,-8.492261171E-3,6.329566240E-4,4.050445557E-2,4.138997529E-2
5.335320113E0,-1.385867596E-3,-1.733094454E-3,-7.318496704E-3,7.647525050E-3
5.340090998E0,-3.807365894E-3,-1.706764102E-3,-4.999256134E-2,5.016637587E-2
5.344861155E0,-3.805607557E-3,-8.830040693E-3,-6.382274628E-2,6.454297181E-2
5.349632092E0,-1.086917520E-2,-8.742362261E-3,-4.429721832E-2,4.644148381E-2
5.354403811E0,-8.377104998E-3,1.033850014E-2,-3.567695618E-3,1.377639014E-2
5.359174696E0,-1.214593649E-3,3.144003451E-3,3.207397461E-2,3.225057895E-2
5.363944853E0,-5.982726812E-3,-1.345945150E-2,4.605102539E-2,4.834921710E-2
5.368715790E0,1.188278198E-3,-1.093062758E-2,1.955032349E-2,2.243001946E-2
5.373487509E0,3.522783518E-3,-3.702990711E-3,-3.759288788E-2,3.793873170E-2
5.378258394E0,1.058614254E-2,5.838565528E-3,-8.238887787E-2,8.327113820E-2
5.383028551E0,1.764696836E-2,1.082643867E-3,-8.170223236E-2,8.359331542E-2
5.387799488E0,5.656048656E-3,-6.007052958E-3,-3.591346741E-2,3.684905308E-2
5.392571207E0,-6.234943867E-3,-1.166909933E-3,1.899147034E-2,2.002279075E-2
5.397342144E0,-8.530050516E-3,3.576792777E-3,5.919456482E-2,5.991286767E-2
5.402112301E0,8.187159896E-3,8.309371769E-3,3.733444214E-2,3.911439398E-2
5.406883186E0,1.996019483E-2,1.160942018E-3,-1.046085358E-2,2.256516389E-2
5.411654905E0,1.501582563E-2,-5.928650498E-3,-4.835987091E-2,5.098334072E-2
5.416425842E0,1.254364848E-2,-8.239291608E-3,-6.932353973E-2,7.092941706E-2
5.421195998E0,1.246622205E-2,-8.128128946E-3,-5.687522888E-2,5.879000623E-2
5.425966884E0,1.001504064E-2,-8.961781859E-4,-1.129245758E-2,1.512030993E-2
5.430738603E0,9.844779968E-3,1.498796046E-3,1.729011536E-2,1.995279858E-2
5.435509540E0,9.704858065E-3,3.903701901E-3,1.951789856E-2,2.214433388E-2
5.440279696E0,9.565383196E-3,3.912203014E-3,1.223087311E-2,1.601237475E-2
5.445050582E0,1.417560875E-2,-3.201074898E-3,-2.585983276E-2,2.966354184E-2
5.449822301E0,6.905063987E-3,-2.215422317E-2,-6.600475311E-2,6.996511235E-2
5.454593238E0,-4.996359348E-3,-2.667613328E-2,-7.495212555E-2,7.971449566E-2
5.459363394E0,-2.079308033E-4,-2.166377380E-2,-6.008243561E-2,6.386909581E-2
5.464134332E0,6.915166974E-3,-1.431756467E-2,-3.109264374E-2,3.492226635E-2
5.468905998E0,9.173542261E-3,-7.004886866E-3,-2.345085144E-3,1.177801944E-2
5.473676936E0,-4.576146603E-4,-1.162390411E-2,2.422332764E-3,1.188243468E-2
5.478447092E0,-7.662981749E-3,-1.620517671E-2,-1.896858215E-2,2.609858522E-2
5.483218030E0,-2.909213305E-3,-1.843093708E-2,-5.679988861E-2,5.978620501E-2
5.487989696E0,6.581440568E-3,-1.586215198E-2,-8.481693268E-2,8.653805691E-2
5.492760634E0,6.496891379E-3,-6.162472069E-3,-7.936382294E-2,7.986740293E-2
5.497530790E0,-6.246566772E-4,8.203186095E-3,-3.596591949E-2,3.689484819E-2
5.502301728E0,-1.243492961E-2,1.767316461E-2,2.131366730E-2,3.035194615E-2
5.507073394E0,-3.132602572E-2,1.516509801E-2,6.149673462E-2,7.066221377E-2
5.511844332E0,-3.109490871E-2,1.505207270E-2,6.810569763E-2,7.636651289E-2
5.516614488E0,-1.899474859E-2,2.209156752E-2,2.717781067E-2,3.984308249E-2
5.521385426E0,-2.358630300E-2,1.954667270E-2,-1.340961456E-2,3.343955540E-2
5.526157144E0,-2.333420515E-2,1.227542758E-2,-1.804542542E-2,3.195009594E-2
5.530928030E0,-1.121348143E-2,2.880624682E-2,1.296997070E-2,3.352256198E-2
5.535698186E0,-1.581281424E-2,4.519931972E-2,6.509304047E-2,8.080920439E-2
5.540469123E0,-1.087725163E-2,4.955664277E-2,1.215314865E-1,1.316969159E-1
5.545240842E0,5.859538913E-3,5.150349438E-2,1.537590027E-1,1.622614404E-1
5.550011728E0,1.061111689E-3,4.868583381E-2,1.382322311E-1,1.465591556E-1
5.554781884E0,5.799278617E-3,4.111492634E-2,9.909439087E-2,1.074419243E-1
5.559552821E0,2.005159855E-2,3.598200530E-2,7.452869415E-2,8.515455103E-2
5.564324540E0,1.994028687E-2,3.801428527E-2,5.966377258E-2,7.350147402E-2
5.569095478E0,1.985809207E-2,4.002887756E-2,7.816314697E-2,9.003406246E-2
5.573865582E0,1.740264893E-2,3.965329379E-2,1.392412186E-1,1.458195901E-1
5.578636519E0,1.253670454E-2,4.400070012E-2,1.879405975E-1,1.934293121E-1
5.583408238E0,1.005700231E-2,4.599457234E-2,1.768760681E-1,1.830349351E-1
5.588179176E0,9.943962097E-3,4.319582880E-2,1.184234619E-1,1.264471365E-1
5.592949280E0,1.701140404E-2,3.329870105E-2,5.096149445E-2,6.320811083E-2
5.597720217E0,2.167429030E-2,2.113833278E-2,1.967525482E-2,3.610705783E-2
5.602491936E0,1.914688945E-2,1.139508933E-2,2.426052094E-2,3.293970723E-2
5.607262873E0,7.115796208E-3,1.125881076E-2,3.592777252E-2,3.831710080E-2
5.612033030E0,-4.757910967E-3,1.587270945E-2,6.174755096E-2,6.393231321E-2
5.616803915E0,-2.288281918E-3,1.569838822E-2,7.785320282E-2,7.945311080E-2
5.621575634E0,-6.990343332E-3,1.555322111E-2,6.770801544E-2,6.982222384E-2
5.626346571E0,-1.168167591E-2,1.135930419E-3,1.253986359E-2,1.717556604E-2
5.631116728E0,3.422200680E-4,-2.265706658E-2,-5.166530609E-2,5.641598740E-2
5.635887613E0,7.517114282E-3,-3.200837970E-2,-9.871578217E-2,1.040473403E-1
5.640659332E0,3.878772259E-4,-2.225865424E-2,-1.050138474E-1,1.073475956E-1
5.645430269E0,4.686713219E-4,-2.440477535E-2,-6.615066528E-2,7.051044767E-2
5.650200426E0,-1.135066152E-2,-2.899320424E-2,-2.048873901E-2,3.727240045E-2
5.654971311E0,-1.122894883E-2,-2.642022446E-2,1.050949097E-3,2.872667830E-2
5.659743030E0,7.342994213E-4,-3.571024910E-2,-4.406738281E-2,5.672473283E-2
5.664513967E0,7.263720036E-4,-4.492506757E-2,-1.030530930E-1,1.124221032E-1
5.669284123E0,1.021561027E-2,-5.165904015E-2,-1.449298859E-1,1.542001522E-1
5.674055061E0,1.490591466E-2,-5.833689496E-2,-1.650876999E-1,1.757251498E-1
5.678826728E0,1.480855048E-2,-4.593821242E-2,-1.304740906E-1,1.391154227E-1
5.683597665E0,1.236605644E-2,-3.601773828E-2,-7.003211975E-2,7.971633847E-2
5.688367821E0,2.792805433E-3,-3.567727655E-2,-3.621101379E-2,5.091075863E-2
5.693138759E0,2.739548683E-3,-4.014332592E-2,-3.353595734E-2,5.237988333E-2
5.697910426E0,-4.435718060E-3,-4.932045192E-2,-6.649494171E-2,8.290814101E-2
5.702681363E0,-6.774693727E-3,-6.317013502E-2,-1.134243011E-1,1.300055173E-1
5.707451519E0,2.748101950E-3,-5.788279325E-2,-1.433439255E-1,1.546138764E-1
5.712222457E0,-2.052813768E-3,-4.311304912E-2,-1.326541901E-1,1.394994021E-1
5.716994176E0,3.653168678E-4,-3.799211234E-2,-7.219505310E-2,8.158222692E-2
5.721765061E0,2.763509750E-3,-3.053897992E-2,2.007484436E-3,3.072940407E-2
5.726535217E0,-1.390823722E-2,-2.077381685E-2,3.522777557E-2,4.319706820E-2
5.731306155E0,-1.625299454E-2,-1.346416771E-2,1.831340790E-2,2.794323805E-2
5.736077873E0,-9.053498507E-3,-1.333861053E-2,-3.169918060E-2,3.556293600E-2
5.740848759E0,5.294159055E-3,-1.558677107E-2,-8.841323853E-2,8.993262088E-2
5.745618915E0,9.997010231E-3,-1.072290540E-2,-8.055400848E-2,8.187715919E-2
5.750389853E0,-4.304081202E-3,8.345305920E-3,-1.815319061E-2,2.043789557E-2
5.755161571E0,-8.960753679E-3,1.298205554E-2,4.135322571E-2,4.425966730E-2
5.759932457E0,-6.541430950E-3,1.048613340E-2,7.899475098E-2,7.995573772E-2
5.764702613E0,-1.366746426E-2,1.750687510E-2,7.596206665E-2,7.914244010E-2
5.769473551E0,-1.361149549E-2,1.500166953E-2,2.784442902E-2,3.443305280E-2
5.774245269E0,3.091216087E-3,7.739886642E-3,-1.274967194E-2,1.523205819E-2
5.779016207E0,1.253235340E-2,1.478350163E-2,-3.638553619E-2,4.122522342E-2
5.783786311E0,5.560815334E-4,2.651745826E-2,-1.708889008E-2,3.155178257E-2
5.788557248E0,-1.363793015E-2,3.815289587E-2,4.003429413E-2,5.695947075E-2
5.793328967E0,-1.349741220E-2,4.259660095E-2,9.905624390E-2,1.086682567E-1
5.798099905E0,-6.320625544E-3,4.225572944E-2,1.195945740E-1,1.269974768E-1
5.802870009E0,-6.325840950E-3,4.666674137E-2,9.248065948E-2,1.037808913E-1
5.807640946E0,-1.577076316E-2,3.201936930E-2,4.422664642E-2,5.683267753E-2
5.812412665E0,-3.798365593E-3,2.698991448E-2,-3.625869751E-3,2.749599964E-2
5.817183603E0,1.290786266E-2,3.627569228E-2,-1.783847809E-2,4.243524561E-2
5.821953759E0,-1.417487860E-3,5.023238063E-2,1.304626465E-3,5.026930859E-2
5.826724644E0,-1.327770948E-2,5.692190677E-2,5.589866638E-2,8.087683193E-2
5.831496363E0,-1.319631934E-2,4.934068769E-2,1.005401611E-1,1.127695451E-1
5.836267301E0,-1.783570647E-2,3.704518080E-2,1.044511795E-1,1.122519788E-1
5.841037457E0,-1.059436798E-2,2.725397050E-2,6.084537506E-2,6.750688267E-2
5.845808342E0,-1.010566950E-3,2.229339629E-2,-1.326084137E-2,2.595894215E-2
5.850580061E0,1.370459795E-3,1.497011632E-2,-5.825901031E-2,6.016722385E-2
5.855350998E0,-9.877383709E-4,1.960849762E-2,-5.302524567E-2,5.654330627E-2
5.860121155E0,1.449912786E-3,2.655247599E-2,-2.722740173E-3,2.673105951E-2
5.864892040E0,3.838837147E-3,1.922212541E-2,4.715728760E-2,5.106893919E-2
5.869663759E0,-1.041114330E-2,1.670116186E-2,7.050704956E-2,7.320221820E-2
5.874434696E0,-1.272878051E-2,4.675433040E-3,4.142761230E-2,4.359046442E-2
5.879204853E0,1.564264297E-3,-1.193928719E-2,-1.589870453E-2,1.994397922E-2
5.883975790E0,6.298229098E-3,-9.479984641E-3,-5.612659454E-2,5.726894807E-2
5.888747457E0,1.552999020E-3,-4.610143602E-3,-6.752777100E-2,6.770277015E-2
5.893518394E0,-3.152698278E-3,-6.960205734E-3,-3.610038757E-2,3.690016197E-2
5.898288551E0,-1.025015116E-2,2.627670765E-4,1.168346405E-2,1.554470899E-2
5.903059488E0,-1.494252682E-2,2.649568021E-3,2.820396423E-2,3.202753373E-2
5.907831155E0,-1.009970903E-2,-9.229898453E-3,2.322006226E-2,2.695118623E-2
5.912602092E0,-5.205273628E-4,-1.391633600E-2,-1.021194458E-2,1.726902338E-2
5.917372248E0,8.978828788E-3,-2.803189307E-2,-5.286216736E-2,6.050467035E-2
5.922143186E0,1.370784640E-2,-3.722393513E-2,-7.141304016E-2,8.169056680E-2
5.926914853E0,1.605199277E-2,-3.215059638E-2,-7.081604004E-2,7.941183065E-2
5.931685790E0,8.851304650E-3,-2.952285111E-2,-3.461265564E-2,4.634630797E-2
5.936455946E0,4.027932882E-3,-1.976612955E-2,8.411407471E-3,2.185579778E-2
5.941226884E0,-3.186225891E-3,-1.246487349E-2,4.395103455E-2,4.579539872E-2
5.945998551E0,-3.161251545E-3,-1.952692866E-2,1.746940613E-2,2.639080531E-2
5.950769488E0,6.360426545E-3,-2.178110555E-2,-3.015899658E-2,3.774170981E-2
5.955539644E0,1.105439663E-2,-3.108208627E-2,-5.602264404E-2,6.501409399E-2
5.960310582E0,1.096096635E-2,-3.321153298E-2,-6.505203247E-2,7.385740068E-2
5.965082301E0,1.561664045E-2,-2.104993537E-2,-3.839492798E-2,4.648816766E-2
5.969853186E0,8.391156793E-3,-1.373796910E-2,1.415634155E-2,2.143700803E-2
5.974623342E0,-3.579229116E-3,-1.363780349E-2,4.490089417E-2,4.706262702E-2
5.979394280E0,-8.327662945E-3,-6.388366222E-3,3.977775574E-2,4.113916680E-2
5.984165998E0,-5.914062262E-3,-8.724331856E-3,6.207466125E-3,1.223203722E-2
5.988936884E0,-3.520369530E-3,-2.050827816E-2,-2.470874786E-2,3.230332329E-2
5.993707040E0,1.284390688E-3,-2.509998530E-2,-2.925109863E-2,3.856534316E-2
5.998477978E0,1.082578301E-2,-1.303439587E-2,-1.713371277E-2,2.409682898E-2
6.003249696E0,8.388563991E-3,1.080136746E-2,4.376411438E-3,1.435933571E-2
6.008020582E0,-3.553628922E-3,2.259545773E-2,4.707527161E-2,5.233798033E-2
6.012790738E0,-3.553748131E-3,2.004711330E-2,6.567382812E-2,6.875730927E-2
6.017561676E0,1.223117113E-3,1.277243346E-2,4.138469696E-2,4.332809959E-2
6.022333394E0,1.182943583E-3,1.267936081E-2,-1.694679260E-3,1.284669155E-2
6.027104332E0,3.517478704E-3,1.261621714E-2,-2.542304993E-2,2.859848001E-2
6.031874436E0,3.515273333E-3,3.028586507E-3,-2.283668518E-2,2.330329747E-2
6.036645373E0,3.569692373E-3,1.016756892E-2,-1.276969910E-3,1.085139685E-2
6.041417092E0,-3.583788872E-3,3.143584728E-2,3.434467316E-2,4.669703000E-2
6.046188030E0,-1.067763567E-2,3.596469760E-2,4.592990875E-2,5.930453520E-2
6.050958186E0,-1.299279928E-2,2.858431637E-2,4.317092896E-2,5.338169239E-2
6.055729071E0,-1.766255498E-2,2.361191809E-2,2.381801605E-2,3.790496555E-2
6.060500790E0,-1.036554575E-2,2.817828208E-2,-4.870414734E-3,3.041678911E-2
6.065271728E0,-1.025229692E-2,2.798525244E-2,-2.382183075E-2,3.815446981E-2
6.070041884E0,-1.966473460E-2,2.539198846E-2,-3.074645996E-2,4.446121529E-2
6.074812769E0,-5.200237036E-3,2.997194976E-2,-1.861763000E-2,3.566477792E-2
6.079584488E0,4.338115454E-3,3.445541114E-2,2.427196503E-2,4.236889057E-2
6.084355426E0,1.926541328E-3,2.940566093E-2,5.968093872E-2,6.655988959E-2
6.089125582E0,4.283308983E-3,2.442640811E-2,4.731369019E-2,5.341892388E-2
6.093896467E0,-4.737973213E-4,1.705693454E-2,1.368141174E-2,2.187108884E-2
6.098668186E0,-7.621794939E-3,-2.091981471E-3,-1.254940033E-2,1.483089995E-2
6.103439123E0,-4.942715168E-4,-6.866335869E-3,-3.618717194E-2,3.683615459E-2
6.108209280E0,1.883208752E-3,2.703055739E-3,-3.351116180E-2,3.367270335E-2
6.112980217E0,-2.825021744E-3,5.069501698E-3,7.629394531E-6,5.803503556E-3
6.117751884E0,-5.148470402E-3,2.667225897E-3,2.849769592E-2,2.908160096E-2
6.122522821E0,-7.481038570E-3,-6.865926087E-3,3.300857544E-2,3.453509710E-2
6.127292978E0,-7.420271635E-3,-1.397462934E-2,2.086353302E-2,2.618468458E-2
6.132063915E0,-7.416874170E-3,-9.096518159E-3,-7.802963257E-3,1.409407325E-2
6.136835582E0,4.486173391E-3,-1.375415921E-2,-5.047225952E-2,5.250477720E-2
6.141606519E0,1.156994700E-2,-1.599958539E-2,-7.379341125E-2,7.638925285E-2
6.146376676E0,4.406839609E-3,-1.347727329E-2,-6.368160248E-2,6.524111913E-2
6.151147613E0,4.396975040E-3,-1.338002086E-2,-2.516269684E-2,2.883608260E-2
6.155919280E0,1.145306230E-2,-8.477702737E-3,1.303100586E-2,1.930935507E-2
6.160690217E0,8.925065398E-3,-1.317039877E-2,2.004337311E-2,2.559009577E-2
6.165460373E0,8.821204305E-3,-2.488813177E-2,8.831024170E-4,2.641992843E-2
6.170231311E0,8.717969060E-3,-2.466663346E-2,-3.236389160E-2,4.161570942E-2
6.175003030E0,1.336389780E-2,-2.444697544E-2,-6.770706177E-2,7.321539856E-2
6.179773915E0,1.565353572E-2,-2.188416198E-2,-7.663917542E-2,8.122507577E-2
6.184544071E0,1.555041969E-2,-1.696708053E-2,-6.412792206E-2,6.813286844E-2
6.189315009E0,8.297070861E-3,-1.206329465E-2,-1.136302948E-2,1.853329171E-2
6.194086728E0,-1.073810458E-2,-1.907110959E-2,4.333782196E-2,4.855080765E-2
6.198857613E0,-3.527760506E-3,-2.127298340E-2,4.060268402E-2,4.597350179E-2
6.203627769E0,8.342429996E-3,-2.348491177E-2,-2.471923828E-3,2.504491219E-2
6.208398707E0,1.061731577E-2,-2.564925700E-2,-3.094100952E-2,4.156871238E-2
6.213170426E0,8.124962449E-3,-1.827054471E-2,-5.442523956E-2,5.798219141E-2
6.217941311E0,9.903609753E-4,-1.338431239E-2,-4.684638977E-2,4.873094364E-2
6.222711467E0,-8.459508419E-3,-6.166137755E-3,1.289844513E-2,1.661187600E-2
6.227482405E0,-1.073604822E-2,-1.352354884E-3,6.264877319E-2,6.357641369E-2
6.232254123E0,-5.928009748E-3,1.047156751E-3,6.212615967E-2,6.241712547E-2
6.237025009E0,-3.505557775E-3,-6.097607315E-3,3.074455261E-2,3.153882156E-2
6.241795165E0,-5.851775408E-3,-1.793184131E-2,9.121894836E-3,2.095240258E-2
6.246566103E0,-5.804300308E-3,-1.779672503E-2,-1.232147217E-2,2.241053325E-2
6.251337821E0,6.141945720E-3,-5.792014301E-3,-1.696586609E-2,1.895023850E-2
6.256108759E0,6.117627025E-3,1.392059028E-3,2.169609070E-3,6.638553477E-3
6.260878863E0,-5.777508020E-3,8.515521884E-3,4.963588715E-2,5.069137012E-2
